Make,Year,Style,Distance,Engine_capacity(cm3),Fuel_type,Transmission,Price(euro),engine_class,mileage,Age,km_year,qcut_km_year,mileage_class,is_retro,is_japan,is_german,is_cargo_passenger,is_off_road,is_mpv,is_open_top
6,2008,10,202423,1461.0,0,,4000.0,3,2,14,14459.0,1,2,0,0,0,0,0,0,0
42,2013,9,200000,2400.0,0,,16999.0,1,2,9,22222.0,2,2,0,0,0,1,0,0,0
1,2005,4,157000,1896.0,0,,6800.0,1,2,17,9235.0,0,2,0,0,1,0,0,0,0
39,2016,3,151000,2500.0,2,,19990.0,1,2,6,25167.0,2,2,0,1,0,1,1,0,0
25,2001,4,180000,1600.0,4,,2500.0,3,2,21,8571.0,0,2,0,1,0,0,0,0,0
23,1984,9,267000,2700.0,0,,18000.0,1,2,38,7026.0,0,2,0,0,1,1,0,0,0
18,2008,4,213258,1600.0,0,,4790.0,3,2,14,15233.0,1,2,0,0,0,0,0,0,0
23,2001,5,225328,2200.0,0,,4399.0,1,2,21,10730.0,0,2,0,0,1,1,0,1,0
28,2003,8,258763,1600.0,0,,700.0,3,2,19,13619.0,1,2,0,0,1,0,0,0,1
41,1994,10,12700,1800.0,3,,650.0,1,0,28,454.0,0,2,0,0,1,0,0,0,0
2,1998,2,425000,3000.0,3,,3500.0,1,2,24,17708.0,2,2,0,0,1,0,0,0,0
34,2015,10,150000,1400.0,0,,7150.0,3,1,7,21429.0,2,1,0,0,0,0,0,0,0
23,2000,10,419689,2148.0,0,,5000.0,1,2,22,19077.0,2,2,0,0,1,0,0,0,0
39,2017,11,153550,1399.0,0,,11000.0,3,2,5,30710.0,2,2,0,1,0,1,0,0,0
11,2001,7,113383,1800.0,0,,550.0,1,1,21,5399.0,0,2,0,0,0,1,1,1,0
23,1991,2,230000,2000.0,3,,3200.0,1,2,31,7419.0,0,2,0,0,1,0,0,0,0
31,1999,1,18000,1999.0,0,,1250.0,1,0,23,783.0,0,2,0,0,0,1,0,0,0
23,2000,9,338000,2700.0,0,,3400.0,1,2,22,15364.0,1,2,0,0,1,1,0,0,0
41,2005,10,170000,1900.0,0,,4700.0,1,2,17,10000.0,0,2,0,0,1,0,0,0,0
14,2011,3,270000,2200.0,0,,12500.0,1,2,11,24545.0,2,2,0,1,0,1,1,0,0
42,2014,11,18200,1600.0,0,,12800.0,3,0,8,2275.0,0,2,0,0,0,1,0,0,0
1,2007,9,270000,3597.0,4,,20000.0,0,2,15,18000.0,2,2,0,0,1,1,0,0,0
34,2003,10,222113,1800.0,4,,3600.0,1,2,19,11690.0,0,2,0,0,0,0,0,0,0
11,1998,4,89000,1600.0,4,,1550.0,3,1,24,3708.0,0,2,0,0,0,0,0,0,0
25,1997,4,300000,1600.0,4,,2500.0,3,2,25,12000.0,1,2,0,1,0,0,0,0,0
23,2010,11,204000,2200.0,0,,10000.0,1,2,12,17000.0,1,2,0,0,1,1,0,0,0
14,2000,10,175000,2000.0,3,,2300.0,1,2,22,7955.0,0,2,0,1,0,0,0,0,0
28,1993,10,99999,1400.0,4,,1200.0,3,1,29,3448.0,0,2,0,0,1,0,0,0,0
11,2014,4,67000,1000.0,4,,12000.0,2,0,8,8375.0,0,2,0,0,0,0,0,0,0
39,2009,4,218000,1400.0,0,,5500.0,3,2,13,16769.0,1,2,0,1,0,0,0,0,0
41,2007,4,183221,1400.0,4,,4999.0,3,2,15,12215.0,1,2,0,0,1,0,0,0,0
31,1990,10,296266,1400.0,4,,800.0,3,2,32,9258.0,0,2,0,0,0,0,0,0,0
23,2003,5,223341,2200.0,0,,3999.0,1,2,19,11755.0,0,2,0,0,1,1,0,1,0
42,2014,4,118000,1600.0,0,,10999.0,3,1,8,14750.0,1,1,0,0,0,0,0,0,0
1,2007,9,265000,3000.0,0,,17700.0,1,2,15,17667.0,2,2,0,0,1,1,0,0,0
2,2016,3,222950,2000.0,0,,18200.0,1,2,6,37158.0,2,2,0,0,1,1,1,0,0
22,2005,11,125555,1900.0,3,,2500.0,1,1,17,7386.0,0,2,0,1,0,1,0,0,0
1,1997,10,190533,1600.0,3,,1350.0,3,2,25,7621.0,0,2,0,0,1,0,0,0,0
28,1994,10,91000,1800.0,3,,900.0,1,1,28,3250.0,0,2,0,0,1,0,0,0,0
41,2006,4,153000,1400.0,0,,3100.0,3,2,16,9562.0,0,2,0,0,1,0,0,0,0
23,2007,10,280000,2200.0,0,,9500.0,1,2,15,18667.0,2,2,0,0,1,0,0,0,0
41,2004,1,280000,2500.0,0,,8000.0,1,2,18,15556.0,1,2,0,0,1,1,0,0,0
14,2000,11,188000,2000.0,3,,2500.0,1,2,22,8545.0,0,2,0,1,0,1,0,0,0
3,2006,11,245000,1600.0,3,,1300.0,3,2,16,15312.0,1,2,0,0,0,1,0,0,0
41,2017,6,47000,1996.0,0,,37000.0,1,0,5,9400.0,0,0,0,0,1,1,0,1,0
14,2013,3,97000,2000.0,4,,14500.0,1,1,9,10778.0,0,1,0,1,0,1,1,0,0
31,2014,11,168000,1499.0,0,,7200.0,3,2,8,21000.0,2,2,0,0,0,1,0,0,0
20,2013,10,216000,2500.0,4,,15700.0,1,2,9,24000.0,2,2,0,1,0,0,0,0,0
34,2003,10,300000,1900.0,0,,2300.0,1,2,19,15789.0,1,2,0,0,0,0,0,0,0
41,2011,3,145000,1984.0,4,,10500.0,1,1,11,13182.0,1,2,0,0,1,1,1,0,0
2,2010,3,175000,3000.0,0,,22700.0,1,2,12,14583.0,1,2,0,0,1,1,1,0,0
31,2000,11,278245,1988.0,4,,32300.0,1,2,22,12648.0,1,2,0,0,0,1,0,0,0
28,1999,6,250000,200.0,0,,3050.0,2,2,23,10870.0,0,2,0,0,1,1,0,1,0
6,2005,11,10000,1400.0,3,,2000.0,3,0,17,588.0,0,2,0,0,0,1,0,0,0
2,2015,3,71000,2800.0,4,,24400.0,1,0,7,10143.0,0,2,0,0,1,1,1,0,0
2,2014,10,74000,4400.0,4,,16500.0,0,0,8,9250.0,0,2,0,0,1,0,0,0,0
23,2005,10,200000,2000.0,4,,5800.0,1,2,17,11765.0,0,2,0,0,1,0,0,0,0
2,2016,10,96000,2000.0,0,,25990.0,1,1,6,16000.0,1,1,0,0,1,0,0,0,0
2,2017,10,90000,1998.0,0,,34500.0,1,1,5,18000.0,2,1,0,0,1,0,0,0,0
39,2004,4,230000,1000.0,4,,3000.0,2,2,18,12778.0,1,2,0,1,0,0,0,0,0
27,2011,9,177000,1600.0,4,,9300.0,3,2,11,16091.0,1,2,0,1,0,1,0,0,0
22,2011,6,146500,2000.0,0,,8500.0,1,1,11,13318.0,1,2,0,1,0,1,0,1,0
39,2002,11,306000,2000.0,0,,3650.0,1,2,20,15300.0,1,2,0,1,0,1,0,0,0
28,1995,10,202020,1400.0,4,,1000.0,3,2,27,7482.0,0,2,0,0,1,0,0,0,0
34,2013,10,118000,1200.0,4,,7650.0,3,1,9,13111.0,1,1,0,0,0,0,0,0,0
42,2010,11,290000,1600.0,0,,6500.0,3,2,12,24167.0,2,2,0,0,0,1,0,0,0
41,2013,6,240000,1598.0,0,,7300.0,3,2,9,26667.0,2,2,0,0,1,1,0,1,0
29,2007,4,225000,1600.0,4,,4850.0,3,2,15,15000.0,1,2,0,0,0,0,0,0,0
2,2005,10,225000,2500.0,4,,8750.0,1,2,17,13235.0,1,2,0,0,1,0,0,0,0
41,2010,6,172525,1400.0,4,,6650.0,3,2,12,14377.0,1,2,0,0,1,1,0,1,0
27,2014,3,159752,1500.0,0,,12650.0,3,2,8,19969.0,2,2,0,1,0,1,1,0,0
23,2012,10,204000,1800.0,3,,12150.0,1,2,10,20400.0,2,2,0,0,1,0,0,0,0
28,2007,11,190650,1600.0,3,,5150.0,3,2,15,12710.0,1,2,0,0,1,1,0,0,0
3,2012,4,190650,1300.0,0,,5150.0,3,2,10,19065.0,2,2,0,0,0,0,0,0,0
28,2001,6,240350,1800.0,3,,3350.0,1,2,21,11445.0,0,2,0,0,1,1,0,1,0
34,2009,10,191000,1400.0,4,,8650.0,3,2,13,14692.0,1,2,0,0,0,0,0,0,0
28,2003,11,249000,1800.0,3,,3150.0,1,2,19,13105.0,1,2,0,0,1,1,0,0,0
40,1999,11,120000,1500.0,4,,1600.0,3,1,23,5217.0,0,2,0,0,0,1,0,0,0
2,2015,10,146000,1995.0,0,,18500.0,1,1,7,20857.0,2,1,0,0,1,0,0,0,0
25,1996,10,461000,1300.0,4,,1500.0,3,2,26,17731.0,2,2,0,1,0,0,0,0,0
18,2007,4,165325,1100.0,0,,3250.0,2,2,15,11022.0,0,2,0,0,0,0,0,0,0
1,1996,10,337500,1900.0,0,,4700.0,1,2,26,12981.0,1,2,0,0,1,0,0,0,0
23,2012,11,200000,2200.0,0,,14500.0,1,2,10,20000.0,2,2,0,0,1,1,0,0,0
41,1996,10,250000,1800.0,4,,1800.0,1,2,26,9615.0,0,2,0,0,1,0,0,0,0
39,2006,3,327000,3000.0,0,,15500.0,1,2,16,20438.0,2,2,0,1,0,1,1,0,0
2,1995,10,22222,1800.0,3,,550.0,1,0,27,823.0,0,2,0,0,1,0,0,0,0
14,2006,6,284325,1500.0,0,,3950.0,3,2,16,17770.0,2,2,0,1,0,1,0,1,0
27,2010,3,160000,1500.0,0,,7700.0,3,2,12,13333.0,1,2,0,1,0,1,1,0,0
28,1995,4,238069,1800.0,4,,950.0,1,2,27,8817.0,0,2,0,0,1,0,0,0,0
2,2002,9,265000,3000.0,0,,4599.0,1,2,20,13250.0,1,2,0,0,1,1,0,0,0
31,2002,1,249000,1900.0,0,,2300.0,1,2,20,12450.0,1,2,0,0,0,1,0,0,0
23,2001,11,465000,2200.0,0,,2599.0,1,2,21,22143.0,2,2,0,0,1,1,0,0,0
41,2006,1,390000,2000.0,0,,3199.0,1,2,16,24375.0,2,2,0,0,1,1,0,0,0
30,2018,3,70000,2900.0,4,,79000.0,1,0,4,17500.0,2,0,0,0,1,1,1,0,0
13,2013,3,147000,2201.0,0,,16400.0,1,1,9,16333.0,1,1,0,1,0,1,1,0,0
41,2013,10,187000,1400.0,2,,8999.0,3,2,9,20778.0,2,2,0,0,1,0,0,0,0
6,2013,9,122000,1461.0,0,,7000.0,3,1,9,13556.0,1,1,0,0,0,1,0,0,0
27,2008,3,199000,1500.0,0,,6850.0,3,2,14,14214.0,1,2,0,1,0,1,1,0,0
22,2018,3,66000,2198.0,0,,24000.0,1,0,4,16500.0,1,0,0,1,0,1,1,0,0
11,2012,5,182000,2000.0,2,,9000.0,1,2,10,18200.0,2,2,0,0,0,1,0,1,0
3,2008,3,186000,1991.0,0,,11750.0,1,2,14,13286.0,1,2,0,0,0,1,1,0,0
3,2017,4,57000,1500.0,5,,14600.0,3,0,5,11400.0,0,0,0,0,0,0,0,0,0
23,2015,0,69000,2000.0,4,,21900.0,1,0,7,9857.0,0,2,0,0,1,0,0,0,1
28,2004,11,190533,1600.0,3,,2300.0,3,2,18,10585.0,0,2,0,0,1,1,0,0,0
13,2000,10,190533,1800.0,3,,1800.0,1,2,22,8661.0,0,2,0,1,0,0,0,0,0
23,1997,10,510980,2000.0,4,,2800.0,1,2,25,20439.0,2,2,0,0,1,0,0,0,0
2,2011,2,171000,4000.0,0,,32999.0,0,2,11,15545.0,1,2,0,0,1,0,0,0,0
11,2011,6,288000,1800.0,0,,4200.0,1,2,11,26182.0,2,2,0,0,0,1,0,1,0
41,2004,6,400000,2000.0,3,,4300.0,1,2,18,22222.0,2,2,0,0,1,1,0,1,0
18,2015,4,130000,1400.0,0,,6950.0,3,1,7,18571.0,2,1,0,0,0,0,0,0,0
10,2005,6,170000,1300.0,0,,2400.0,3,2,17,10000.0,0,2,0,0,0,1,0,1,0
40,1990,10,21000,1600.0,4,,900.0,3,0,32,656.0,0,2,0,0,0,0,0,0,0
27,2013,3,200000,1500.0,0,,7200.0,3,2,9,22222.0,2,2,0,1,0,1,1,0,0
41,2014,4,169000,1422.0,0,,7700.0,3,2,8,21125.0,2,2,0,0,1,0,0,0,0
34,2011,11,205000,1190.0,0,,4500.0,2,2,11,18636.0,2,2,0,0,0,1,0,0,0
31,2016,11,106000,1461.0,0,,8400.0,3,1,6,17667.0,2,1,0,0,0,1,0,0,0
22,2003,10,240000,1800.0,4,,3900.0,1,2,19,12632.0,1,2,0,1,0,0,0,0,0
39,2014,10,151000,1998.0,0,,11950.0,1,2,8,18875.0,2,2,0,1,0,0,0,0,0
39,2018,3,45000,1800.0,4,,18800.0,1,0,4,11250.0,0,0,0,1,0,1,1,0,0
41,2007,5,203000,1600.0,4,,4600.0,3,2,15,13533.0,1,2,0,0,1,1,0,1,0
18,2006,4,370000,1500.0,0,,2700.0,3,2,16,23125.0,2,2,0,0,0,0,0,0,0
2,1995,10,300000,2000.0,4,,2000.0,1,2,27,11111.0,0,2,0,0,1,0,0,0,0
41,1999,5,410000,2500.0,0,,4500.0,1,2,23,17826.0,2,2,0,0,1,1,0,1,0
23,2007,10,350000,2200.0,0,,12000.0,1,2,15,23333.0,2,2,0,0,1,0,0,0,0
23,2017,10,90000,2200.0,0,,33999.0,1,1,5,18000.0,2,1,0,0,1,0,0,0,0
13,2005,6,249200,200.0,0,,6500.0,2,2,17,14659.0,1,2,0,1,0,1,0,1,0
39,2002,3,23000,2000.0,4,,4500.0,1,0,20,1150.0,0,2,0,1,0,1,1,0,0
28,2004,4,230000,998.0,4,,2500.0,2,2,18,12778.0,1,2,0,0,1,0,0,0,0
8,2010,9,56000,1498.0,4,,6999.0,3,0,12,4667.0,0,2,0,1,0,1,0,0,0
2,1998,10,334555,3000.0,0,,2300.0,1,2,24,13940.0,1,2,0,0,1,0,0,0,0
2,2007,11,270000,1995.0,0,,4199.0,1,2,15,18000.0,2,2,0,0,1,1,0,0,0
25,2010,4,120000,1100.0,4,,3800.0,2,1,12,10000.0,0,2,0,1,0,0,0,0,0
23,2013,6,237000,2200.0,0,,11999.0,1,2,9,26333.0,2,2,0,0,1,1,0,1,0
12,2001,6,150000,2400.0,3,,2599.0,1,1,21,7143.0,0,2,0,0,0,1,0,1,0
39,2005,10,200000,2362.0,4,,5750.0,1,2,17,11765.0,0,2,0,1,0,0,0,0,0
11,2002,11,190000,1800.0,0,,2999.0,1,2,20,9500.0,0,2,0,0,0,1,0,0,0
39,2013,11,179000,1800.0,2,,10899.0,1,2,9,19889.0,2,2,0,1,0,1,0,0,0
41,2016,6,180000,2000.0,0,,18000.0,1,2,6,30000.0,2,2,0,0,1,1,0,1,0
39,2007,11,185000,1400.0,0,,3900.0,3,2,15,12333.0,1,2,0,1,0,1,0,0,0
28,2005,10,150333,1800.0,4,,2300.0,1,2,17,8843.0,0,2,0,0,1,0,0,0,0
31,2016,9,172780,1500.0,0,,13400.0,3,2,6,28797.0,2,2,0,0,0,1,0,0,0
1,1994,10,194000,2000.0,3,,3100.0,1,2,28,6929.0,0,2,0,0,1,0,0,0,0
2,2002,9,199801,3000.0,3,,8500.0,1,2,20,9990.0,0,2,0,0,1,1,0,0,0
23,2006,10,268000,2200.0,0,,9300.0,1,2,16,16750.0,1,2,0,0,1,0,0,0,0
2,2003,10,190000,2000.0,4,,4200.0,1,2,19,10000.0,0,2,0,0,1,0,0,0,0
11,2009,4,168000,1600.0,0,,4000.0,3,2,13,12923.0,1,2,0,0,0,0,0,0,0
2,2004,11,320000,2000.0,0,,6099.0,1,2,18,17778.0,2,2,0,0,1,1,0,0,0
27,2004,6,206000,2200.0,0,,4650.0,1,2,18,11444.0,0,2,0,1,0,1,0,1,0
27,2000,4,444000,2200.0,0,,1700.0,1,2,22,20182.0,2,2,0,1,0,0,0,0,0
41,2007,9,120000,2500.0,0,,10000.0,1,1,15,8000.0,0,2,0,0,1,1,0,0,0
34,2017,4,90000,1598.0,0,,13600.0,3,1,5,18000.0,2,1,0,0,0,0,0,0,0
23,2001,10,215827,2200.0,0,,4500.0,1,2,21,10277.0,0,2,0,0,1,0,0,0,0
23,2007,2,217000,3000.0,0,,8500.0,1,2,15,14467.0,1,2,0,0,1,0,0,0,0
39,2006,4,261079,200.0,0,,6500.0,2,2,16,16317.0,1,2,0,1,0,0,0,0,0
23,2019,6,45000,1460.0,0,,24600.0,3,0,3,15000.0,1,0,0,0,1,1,0,1,0
39,2006,4,14000,1400.0,0,,6500.0,3,0,16,875.0,0,2,0,1,0,0,0,0,0
23,2008,10,260000,320.0,0,,12000.0,2,2,14,18571.0,2,2,0,0,1,0,0,0,0
43,1988,9,19850,2500.0,3,,1950.0,1,0,34,584.0,0,2,0,0,0,1,0,0,0
6,2018,10,192800,1200.0,3,,4500.0,3,2,4,48200.0,2,2,0,0,0,0,0,0,0
41,2011,4,220000,1400.0,4,,8450.0,3,2,11,20000.0,2,2,0,0,1,0,0,0,0
39,1990,10,100000,2000.0,4,,1100.0,1,1,32,3125.0,0,2,0,1,0,0,0,0,0
5,2010,6,158000,1400.0,4,,4499.0,3,2,12,13167.0,1,2,0,0,0,1,0,1,0
11,2004,6,250000,1800.0,0,,3000.0,1,2,18,13889.0,1,2,0,0,0,1,0,1,0
43,1974,2,18000,968.0,4,,300.0,2,0,48,375.0,0,2,1,0,0,0,0,0,0
1,1996,10,297068,1600.0,4,,3250.0,3,2,26,11426.0,0,2,0,0,1,0,0,0,0
41,1996,10,233000,1800.0,3,,25000.0,1,2,26,8962.0,0,2,0,0,1,0,0,0,0
39,2008,4,197500,1400.0,0,,6500.0,3,2,14,14107.0,1,2,0,1,0,0,0,0,0
27,2016,3,166068,1500.0,0,,11500.0,3,2,6,27678.0,2,2,0,1,0,1,1,0,0
39,2007,8,230000,3000.0,0,,16000.0,1,2,15,15333.0,1,2,0,1,0,0,0,0,1
2,1988,10,240000,2400.0,0,,1200.0,1,2,34,7059.0,0,2,0,0,1,0,0,0,0
18,2004,10,190533,1500.0,3,,1300.0,3,2,18,10585.0,0,2,0,0,0,0,0,0,0
34,2017,10,159000,1600.0,0,,15000.0,3,2,5,31800.0,2,2,0,0,0,0,0,0,0
34,2011,11,209000,1600.0,3,,6950.0,3,2,11,19000.0,2,2,0,0,0,1,0,0,0
41,2014,1,101800,2000.0,0,,10000.0,1,1,8,12725.0,1,1,0,0,1,1,0,0,0
39,2004,10,314000,2000.0,0,,4500.0,1,2,18,17444.0,2,2,0,1,0,0,0,0,0
1,1989,10,280000,1800.0,4,,550.0,1,2,33,8485.0,0,2,0,0,1,0,0,0,0
1,2019,3,37000,2000.0,4,,43500.0,1,0,3,12333.0,1,0,0,0,1,1,1,0,0
18,2016,9,92000,2000.0,0,,21750.0,1,1,6,15333.0,1,1,0,0,0,1,0,0,0
27,2008,4,187000,1500.0,0,,3000.0,3,2,14,13357.0,1,2,0,1,0,0,0,0,0
41,2007,11,180000,2000.0,0,,4000.0,1,2,15,12000.0,1,2,0,0,1,1,0,0,0
39,2006,11,180000,2000.0,0,,4600.0,1,2,16,11250.0,0,2,0,1,0,1,0,0,0
1,2017,10,75000,3000.0,0,,55000.0,1,0,5,15000.0,1,0,0,0,1,0,0,0,0
30,2017,4,56000,2900.0,4,,68500.0,1,0,5,11200.0,0,0,0,0,1,0,0,0,0
39,2005,4,218000,1400.0,0,,5300.0,3,2,17,12824.0,1,2,0,1,0,0,0,0,0
14,2021,10,3500,2000.0,4,,16000.0,1,0,1,3500.0,0,0,0,1,0,0,0,0,0
31,2018,10,108000,1500.0,0,,12800.0,3,1,4,27000.0,2,1,0,0,0,0,0,0,0
28,1998,4,91000,1600.0,3,,900.0,3,1,24,3792.0,0,2,0,0,1,0,0,0,0
19,2005,3,158888,2000.0,0,,4000.0,1,2,17,9346.0,0,2,0,0,0,1,1,0,0
23,2012,3,130000,3500.0,0,,27900.0,0,1,10,13000.0,1,1,0,0,1,1,1,0,0
28,2010,11,161000,1300.0,0,,5650.0,3,2,12,13417.0,1,2,0,0,1,1,0,0,0
14,1994,10,111111,1500.0,4,,1550.0,3,1,28,3968.0,0,2,0,1,0,0,0,0,0
23,1997,10,257000,3000.0,0,,2300.0,1,2,25,10280.0,0,2,0,0,1,0,0,0,0
41,2016,11,210000,2000.0,0,,16500.0,1,2,6,35000.0,2,2,0,0,1,1,0,0,0
27,1997,10,87000,1600.0,4,,500.0,3,1,25,3480.0,0,2,0,1,0,0,0,0,0
23,1995,11,325000,1998.0,4,,4500.0,1,2,27,12037.0,1,2,0,0,1,1,0,0,0
23,2007,10,270000,2149.0,0,,4300.0,1,2,15,18000.0,2,2,0,0,1,0,0,0,0
28,1997,11,250000,2500.0,0,,850.0,1,2,25,10000.0,0,2,0,0,1,1,0,0,0
14,2020,6,13600,2500.0,0,,35500.0,1,0,2,6800.0,0,0,0,1,0,1,0,1,0
39,2011,4,230000,1400.0,0,,7200.0,3,2,11,20909.0,2,2,0,1,0,0,0,0,0
39,2006,4,158888,1400.0,0,,3850.0,3,2,16,9930.0,0,2,0,1,0,0,0,0,0
41,1993,11,119119,1900.0,0,,1000.0,1,1,29,4108.0,0,2,0,0,1,1,0,0,0
39,2007,11,195200,1998.0,0,,5500.0,1,2,15,13013.0,1,2,0,1,0,1,0,0,0
34,2006,11,2888,1400.0,0,,1850.0,3,0,16,180.0,0,2,0,0,0,1,0,0,0
41,2003,6,12345,1900.0,0,,2150.0,1,0,19,650.0,0,2,0,0,1,1,0,1,0
6,2012,9,168670,1500.0,0,,7400.0,3,2,10,16867.0,1,2,0,0,0,1,0,0,0
39,2008,9,298295,2696.0,3,,15800.0,1,2,14,21307.0,2,2,0,1,0,1,0,0,0
11,2013,7,93000,5000.0,4,,25770.0,0,1,9,10333.0,0,1,0,0,0,1,1,1,0
23,2013,3,78000,2500.0,0,,27700.0,1,1,9,8667.0,0,1,0,0,1,1,1,0,0
2,2006,10,300000,2000.0,4,,7499.0,1,2,16,18750.0,2,2,0,0,1,0,0,0,0
32,1995,10,228000,1400.0,4,,850.0,3,2,27,8444.0,0,2,0,0,0,0,0,0,0
23,2011,10,300000,2143.0,0,,13500.0,1,2,11,27273.0,2,2,0,0,1,0,0,0,0
23,2014,6,195000,2200.0,0,,14299.0,1,2,8,24375.0,2,2,0,0,1,1,0,1,0
23,1993,3,400000,2000.0,0,,2300.0,1,2,29,13793.0,1,2,0,0,1,1,1,0,0
39,2007,9,190000,2700.0,3,,12000.0,1,2,15,12667.0,1,2,0,1,0,1,0,0,0
43,1996,9,53000,2500.0,3,,2500.0,1,0,26,2038.0,0,2,0,0,0,1,0,0,0
6,2008,11,2006,1500.0,0,,4250.0,3,0,14,143.0,0,2,0,0,0,1,0,0,0
17,2016,3,46000,2000.0,4,,10650.0,1,0,6,7667.0,0,2,0,0,0,1,1,0,0
23,1996,10,230000,1800.0,4,,765.0,1,2,26,8846.0,0,2,0,0,1,0,0,0,0
10,2017,4,126000,1300.0,0,,9990.0,3,1,5,25200.0,2,1,0,0,0,0,0,0,0
39,2005,4,120000,1400.0,0,,4200.0,3,1,17,7059.0,0,2,0,1,0,0,0,0,0
41,2004,4,270000,1400.0,4,,3300.0,3,2,18,15000.0,1,2,0,0,1,0,0,0,0
8,2005,4,192000,998.0,4,,2950.0,2,2,17,11294.0,0,2,0,1,0,0,0,0,0
23,2005,11,324000,2998.0,0,,3600.0,1,2,17,19059.0,2,2,0,0,1,1,0,0,0
41,2011,4,150333,1600.0,4,,5450.0,3,2,11,13667.0,1,2,0,0,1,0,0,0,0
35,2009,4,38900,1400.0,0,,1800.0,3,0,13,2992.0,0,2,0,0,0,0,0,0,0
1,1995,10,185000,1900.0,0,,1700.0,1,2,27,6852.0,0,2,0,0,1,0,0,0,0
39,1999,11,153000,1600.0,3,,1200.0,3,2,23,6652.0,0,2,0,1,0,1,0,0,0
34,2011,11,223456,1900.0,0,,4800.0,1,2,11,20314.0,2,2,0,0,0,1,0,0,0
41,2007,6,190000,1400.0,4,,6499.0,3,2,15,12667.0,1,2,0,0,1,1,0,1,0
6,2012,9,180000,1600.0,3,,6200.0,3,2,10,18000.0,2,2,0,0,0,1,0,0,0
11,2005,11,261000,1998.0,0,,3300.0,1,2,17,15353.0,1,2,0,0,0,1,0,0,0
23,1998,10,440000,2000.0,3,,3300.0,1,2,24,18333.0,2,2,0,0,1,0,0,0,0
1,2006,10,327000,3000.0,0,,14999.0,1,2,16,20438.0,2,2,0,0,1,0,0,0,0
37,2019,3,9000,2500.0,4,,25000.0,1,0,3,3000.0,0,0,0,1,0,1,1,0,0
41,2014,10,82000,1800.0,4,,5250.0,1,1,8,10250.0,0,1,0,0,1,0,0,0,0
42,2005,9,156000,2400.0,0,,6200.0,1,2,17,9176.0,0,2,0,0,0,1,0,0,0
28,2009,6,116000,1600.0,3,,3300.0,3,1,13,8923.0,0,2,0,0,1,1,0,1,0
39,2016,4,56000,1800.0,2,,7800.0,1,0,6,9333.0,0,2,0,1,0,0,0,0,0
19,2004,9,230000,3000.0,0,,4100.0,1,2,18,12778.0,1,2,0,0,0,1,0,0,0
23,2015,3,100000,2200.0,0,,32000.0,1,1,7,14286.0,1,1,0,0,1,1,1,0,0
34,2010,4,156000,1800.0,4,,5200.0,1,2,12,13000.0,1,2,0,0,0,0,0,0,0
20,2014,10,120000,2500.0,2,,10500.0,1,1,8,15000.0,1,1,0,1,0,0,0,0,0
34,2014,10,85000,2000.0,0,,8800.0,1,1,8,10625.0,0,1,0,0,0,0,0,0,0
34,2015,11,173000,1600.0,0,,11000.0,3,2,7,24714.0,2,2,0,0,0,1,0,0,0
23,2007,9,170000,3200.0,0,,9000.0,1,2,15,11333.0,0,2,0,0,1,1,0,0,0
23,2000,2,123000,2000.0,4,,2111.0,1,1,22,5591.0,0,2,0,0,1,0,0,0,0
41,2010,6,136000,1400.0,4,,4200.0,3,1,12,11333.0,0,2,0,0,1,1,0,1,0
39,2014,3,42000,1998.0,4,,15500.0,1,0,8,5250.0,0,2,0,1,0,1,1,0,0
6,2008,4,123000,1400.0,4,,2200.0,3,1,14,8786.0,0,2,0,0,0,0,0,0,0
13,2015,3,25000,1800.0,4,,9700.0,1,0,7,3571.0,0,2,0,1,0,1,1,0,0
11,2006,4,75000,1400.0,4,,2200.0,3,0,16,4688.0,0,2,0,0,0,0,0,0,0
39,2016,11,56000,1800.0,2,,8200.0,1,0,6,9333.0,0,2,0,1,0,1,0,0,0
13,2008,10,87000,1500.0,2,,3300.0,3,1,14,6214.0,0,2,0,1,0,0,0,0,0
2,2010,3,189000,2000.0,0,,6300.0,1,2,12,15750.0,1,2,0,0,1,1,1,0,0
18,2011,3,135000,2000.0,0,,8300.0,1,1,11,12273.0,1,2,0,0,0,1,1,0,0
27,2009,3,179000,1600.0,4,,3333.0,3,2,13,13769.0,1,2,0,1,0,1,1,0,0
4,2006,4,195000,2400.0,4,,1750.0,1,2,16,12188.0,1,2,0,0,0,0,0,0,0
18,2012,4,102000,1400.0,4,,4700.0,3,1,10,10200.0,0,1,0,0,0,0,0,0,0
5,2016,3,23000,1600.0,0,,6700.0,3,0,6,3833.0,0,2,0,0,0,1,1,0,0
13,2003,9,180000,2000.0,4,,3700.0,1,2,19,9474.0,0,2,0,1,0,1,0,0,0
20,2013,9,95000,3500.0,2,,27500.0,0,1,9,10556.0,0,1,0,1,0,1,0,0,0
23,2006,10,186543,4800.0,4,,12000.0,0,2,16,11659.0,0,2,0,0,1,0,0,0,0
14,2011,4,160200,1400.0,4,,5699.0,3,2,11,14564.0,1,2,0,1,0,0,0,0,0
6,2011,4,120000,1200.0,4,,4500.0,3,1,11,10909.0,0,2,0,0,0,0,0,0,0
39,2014,4,56000,1500.0,2,,8600.0,3,0,8,7000.0,0,2,0,1,0,0,0,0,0
28,2007,11,222222,1313.0,0,,2280.0,3,2,15,14815.0,1,2,0,0,1,1,0,0,0
2,2004,10,300000,2171.0,3,,5500.0,1,2,18,16667.0,1,2,0,0,1,0,0,0,0
